104company - 104company
area,Company,Industry,Capital,Employee_Count
台北市松山區,富邦人壽保險股份有限公司_富兆通訊處(廖京鵬)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富孟通訊處(林書宇)(核准文號110A01號),人身保險業,110831140000,27825
台北市大同區,金器工業股份有限公司,電力機械器材製造修配業,376740000,600
台北市松山區,富邦人壽保險股份有限公司_竹佑通訊處(孔威權)(核准文號110A01號),人身保險業,110831140000,27653
新北市三重區,捷聯科技有限公司,電腦及其週邊設備製造業,180000000,800
台北市松山區,中國石油化學工業開發股份有限公司,合成樹脂／塑膠及橡膠製造業,32800000000,1500
新北市新店區,新巨企業股份有限公司,電腦及其週邊設備製造業,1560000000,1000
新北市板橋區,台灣酷衛士特科技有限公司,電子通訊／電腦週邊零售業,0,1200
台北市萬華區,大洋塑膠工業股份有限公司,塑膠製品製造業,2200000000,500
新北市三重區,DHL_台灣敦豪供應鏈股份有限公司,儲配／運輸物流業,28000000,800
台北市中正區,錩新科技股份有限公司,其他電子零組件相關業,800000000,1300
台北市中山區,英屬開曼群島商日成精業投資控股股份有限公司台灣分公司,首飾及貴金屬零售業,384000000,3400
台北市中山區,元泰國際企業有限公司,貨運承攬業,120000000,700
台北市松山區,振大纖維股份有限公司,紡織成衣業,497650000,4000
新北市新莊區,IKEA_宜家家居股份有限公司,建材／傢俱零售業,171000000,1900
台北市中正區,英屬開曼群島商金福聯汽車興業股份有限公司台北分公司,汽機車及其零配件／用品零售業,360000000,2325
台北市中山區,Mo-Mo-Paradise / Bellini / 天吉屋_三澧企業股份有限公司,餐館業,170000000,1000
新北市中和區,東森房屋總部_東森房屋股份有限公司,不動產經營業,270000,2000
台北市內湖區,世達柏科技股份有限公司,被動電子元件製造業,0,800
新北市三重區,傑昇通信_傑升通信股份有限公司,電信相關業,70000000,600
台北市內湖區,揚智科技股份有限公司,IC設計相關業,3600000000,500
台北市文山區,清原芋圓台北景美店_皓棋妍選國際有限公司,飲料店業,0,500
台北市松山區,聯邦商業銀行股份有限公司,銀行業,24000000000,3800
台北市中山區,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,醫院,0,4300
台北市中山區,彰化商業銀行股份有限公司,銀行業,0,6400
新北市新店區,鼎翰科技股份有限公司,電腦及其週邊設備製造業,385550000,750
新北市板橋區,資拓宏宇國際股份有限公司,電腦軟體服務業,1000000000,1070
台北市松山區,富邦人壽保險股份有限公司_高進通訊處(孫首德)(核准文號110A01號),人身保險業,110831140000,27653
新北市泰山區,保證責任新北市家禽運銷合作社,農／畜／水產品批發業,3600000,500
新北市五股區,滿心企業股份有限公司,鞋類／布類／服飾品零售業,546260000,630
台北市中山區,國賓大飯店股份有限公司,旅館業,3600000000,1400
台北市松山區,富邦人壽保險股份有限公司_富掬通訊處(蔡偉軒)(核淮文號110A01號),人身保險業,110831140000,27653
台北市內湖區,瀚宇彩晶股份有限公司,光電產業,32339330000,2800
台北市松山區,True Yoga_全真概念健康事業股份有限公司,運動服務業,150000000,800
台北市中山區,新光人壽保險股份有限公司_仰賢通訊處(卓思妤),人身保險業,62376000000,10860
台北市信義區,松澤企業股份有限公司,化妝品製造業,0,1000
台北市松山區,富邦人壽保險股份有限公司_富滿通訊處(王凌律業務經理)(核准文號110A01號),人身保險業,110831140000,27653
台北市大同區,南僑投資控股股份有限公司,食用油品及榖製品製造業,4000000000,1700
台北市松山區,台騑聯運股份有限公司,貨運承攬業,120000000,700
台北市松山區,富邦人壽保險股份有限公司_桃誠通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市南港區,台灣宅配通股份有限公司,儲配／運輸物流業,1000000000,2000
台北市內湖區,台灣新蛋股份有限公司,其它軟體及網路相關業,412000000,2000
台北市中山區,台灣YKK股份有限公司_台灣華可貴股份有限公司,其他紡織製品製造業,450000000,1656
新北市瑞芳區,宏益玻璃科技股份有限公司,玻璃及玻璃製品製造業,500000000,650
台北市大同區,凱士士企業股份有限公司,塑膠製品製造業,360000000,600
台北市南港區,麥杰股份有限公司,婚紗服務業,5000000,1000
台北市內湖區,香港商佰維存儲科技有限公司,電腦系統整合服務業,400000000,820
台北市南港區,中磊電子股份有限公司,其他電信及通訊相關業,239000000,6500
新北市五股區,又福有限公司,其他相關製造業,5000000,1000
台北市北投區,新光人壽保險股份有限公司_天母通訊處,人身保險業,62370000000,10860
台北市松山區,富邦人壽保險股份有限公司_富尊通訊處(林芷瑄)(核准文號110A01號),人身保險業,110831140000,27653
台北市大安區,富邦人壽保險股份有限公司_富顥通訊處(何青馨)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_屏光通訊處(文秀蘭)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_高聰通訊處(郭莉莓)核淮文號109A01號,人身保險業,110831140000,27653
台北市大同區,臺北市立聯合醫院,醫院,0,5500
新北市林口區,力通國際開發股份有限公司,工商顧問服務業,180000000,600
新北市土城區,美喆國際企業股份有限公司,塑膠製品製造業,660000000,850
台北市松山區,富邦人壽保險股份有限公司(總公司),人身保險業,110831140000,28700
新北市五股區,慶良電子股份有限公司,其他電子零組件相關業,375000000,1400
台北市中山區,日商_亞洲藏壽司股份有限公司,餐館業,449800000,2153
新北市板橋區,英屬開曼群島商偉光國際股份有限公司,其他商品批發業,12000000,1200
台北市大安區,國泰人壽保險股份有限公司_展業信義通訊處(許智鈞),人身保險業,100000000000,30000
新北市土城區,台灣今品股份有限公司,育樂用品製造業,80000000,700
新北市中和區,泰翔保全股份有限公司,保全樓管相關業,10000000,550
新北市新店區,康軒文教事業股份有限公司,書籍出版業,853000000,800
台北市松山區,東方美企業股份有限公司,藥品／化妝品及清潔用品零售業,100000000,1500
台北市松山區,富邦人壽_富鴻通訊處(核准文號110A01),人身保險業,110831140000,27825
台北市中山區,南緯實業股份有限公司,紡織成衣業,213000000,8000
新北市新莊區,春保森拉天時鎢鋼合金股份有限公司,金屬鍛造及粉末冶金業,598000000,1500
台北市大安區,旺旺友聯產物保險股份有限公司,產物保險業,2000000000,1000
台北市內湖區,台灣新光保全股份有限公司,保全樓管相關業,3800000000,1600
台北市中山區,長榮警備保全股份有限公司,保全樓管相關業,2270000,915
台北市中山區,富邦人壽保險股份有限公司_富璨通訊處(核准文號109A01)(王舜慧),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_屏光通訊處(陳靖文)(核准文號110A01號),人身保險業,110831140000,27653
台北市大安區,國泰人壽保險股份有限公司_總公司_國泰金控,人身保險業,100000000000,33000
台北市中山區,大同世界科技股份有限公司,電腦系統整合服務業,885600000,580
台北市松山區,富邦人壽保險股份有限公司_富翊通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市中山區,FedEx_荷蘭商聯邦快遞國際股份有限公司台灣分公司,快遞服務業,0,1300
台北市中山區,財團法人心路社會福利基金會,社會福利服務業,0,500
台北市中山區,台灣諾華股份有限公司,其他醫療保健服務業,170000000,630
台北市大安區,經濟部智慧財產局,政府／民意機關,0,680
台北市信義區,遠雄集團總管理處_信宇投資股份有限公司,綜合商品批發代理業,0,9000
台北市松山區,台北文華東方酒店_開泰豐國際股份有限公司,旅館業,0,630
新北市汐止區,劍麟股份有限公司,其他金屬相關製造業,1300000000,2100
台北市中正區,DAISO_台灣大創百貨股份有限公司,百貨相關業,150000000,750
台北市大安區,博彥科技有限公司,電腦軟體服務業,1100000000,10000
台北市大安區,國泰人壽保險股份有限公司_專招吉田通訊處(葉玫欣)(認證編號20201026Y21001),人身保險業,100000000000,30000
台北市中山區,台灣美聲企業股份有限公司,文教／育樂用品批發業,621000000,3000
台北市內湖區,大潤發流通事業股份有限公司(總公司),量販流通相關業,1500000000,4800
台北市信義區,台灣大哥大股份有限公司,電信相關業,34200000000,3500
台北市內湖區,訊舟科技股份有限公司,電腦及其週邊設備製造業,1900000000,1500
新北市板橋區,國泰人壽保險股份有限公司_板成通訊處(郭昭憲),人身保險業,100000000000,30000
台北市中正區,陳立教育事業股份有限公司,補習班,112000000,500
台北市中山區,新加坡商羅德里工程股份有限公司台灣分公司,石油煉製業,0,6000
台北市文山區,國立政治大學_國際合作事務處,其他教育服務業,0,1400
台北市信義區,安永聯合會計師事務所,會計服務業,0,1600
台北市松山區,富邦人壽保險股份有限公司_富德通訊處(核准文號110A01號),人身保險業,110831140000,27653
新北市樹林區,瑞傳科技股份有限公司,電腦及其週邊設備製造業,1050000000,500
新北市中和區,國泰人壽保險股份有限公司_專招中和通訊處(郭家成),人身保險業,100000000000,30000
台北市中山區,香港商聯寶電腦有限公司台灣分公司,電腦及其週邊設備製造業,880000,650
台北市中山區,海碩集團_海駿股份有限公司,儲配／運輸物流業,0,1000
台北市士林區,中鼎集團_中鼎工程股份有限公司,建築及工程技術服務業,7600000000,3000
台北市內湖區,燦坤實業股份有限公司,家庭電器／設備及用品零售業,1690000000,2700
台北市松山區,富邦人壽保險股份有限公司_花盛通訊處(核准文號110A01),人身保險業,0,27825
台北市松山區,富邦人壽保險股份有限公司_高勤通訊處(黃淑宜)核准文號110A01號,人身保險業,110831140000,27653
台北市松山區,榮成紙業股份有限公司,紙相關製造業,11336850000,4488
台北市中山區,三民書局股份有限公司,書籍出版業,45000000,500
台北市松山區,富邦人壽保險股份有限公司_富望三重分處(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_富習通訊處(黃國恩),人身保險業,110831140000,27825
新北市三重區,四維精密材料股份有限公司,塑膠製品製造業,55000000,600
